"runtime","title","vote_average","vote_count","Action","Adventure","Animation","Comedy","Crime","Documentary","Drama","Family","Fantasy","Foreign","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","TV.Movie","War","Western","log_budget","log_revenue","title_length","age"
150,"The Pianist",8,1864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17.3708586194537,18.6036069262568,11,5837
195,"Schindler's List",8.3,4329,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,16.9065530113226,19.5880898711164,16,9058
81,"Ice Age",7.1,3857,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.89304800187,19.7642166952428,7,6035
161,"The Good, the Bad and the Ugly",8.1,2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.9978321147582,15.6072700271923,30,18896
90,"Cube",6.9,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,12.4292161968444,13.125992783136,4,7678
139,"Mary Poppins",7.4,1183,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15.6072700271923,18.4431535971378,12,19744
124,"The Day After Tomorrow",6.2,2392,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18.6438242952666,20.1149604184629,22,5227
94,"Aliens vs Predator: Requiem",4.9,740,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,17.5043900120782,17.5483367036439,27,3919
112,"Leaving Las Vegas",7.1,360,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15.0964444034263,17.7235255419949,17,8361
135,"A Beautiful Mind",7.7,3009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.9098551201864,19.5634449679288,16,6124
112,"Bend It Like Beckham",6.2,578,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15.0683189539992,18.1538287577081,20,6003
131,"Erin Brockovich",7.1,716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7667542765457,19.3617471522841,15,6758
124,"21 Grams",7.2,918,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.8112428315183,17.9169604673144,8,5490
84,"Pi",7.1,586,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,11.0020998412042,14.9852496175135,2,7374
99,"Shaft",5.5,308,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.6441519544534,18.4901741381569,5,6668
126,"Good Will Hunting",7.9,2811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1180956509583,19.2357509784543,17,7591
112,"Being John Malkovich",7.3,1101,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16.3804599154258,16.9450565092966,20,6927
82,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",6.5,1579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7058823158604,19.3822229825168,83,4338
189,"The Green Mile",8.2,4048,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17.9098551201864,19.46659524362,14,6856
99,"Reservoir Dogs",8,3697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.9978321147582,16.5007019423775,14,9511
99,"Poseidon",5.5,583,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.8906843731981,19.0177289271732,8,4511
110,"Monster",7,485,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8949520996441,17.916145030494,7,5419
135,"Love Actually",7,1869,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.5043900120782,19.3164902235965,13,5489
124,"Notting Hill",7,1262,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.5531801762476,19.7123612972447,12,7067
133,"One Flew Over the Cuckoo's Nest",8.2,2919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9141228466324,18.5066866364452,31,15644
96,"Scoop",6.4,420,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.2018049190842,17.2681897479108,5,4435
127,"Ed Wood",7.3,630,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.7058823158604,15.5883347136708,7,8756
178,"Casino",7.8,1307,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7667542765457,18.5700690301352,6,8335
133,"The Blues Brothers",7.5,1065,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.1113474239686,18.5624397343772,18,13971
121,"Ladyhawke",6.8,260,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,16.8112428315183,16.7295988424778,9,12227
85,"The Curse of the Were-Rabbit",6.8,643,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.2167079396264,19.0753616530963,28,4761
115,"Terminator Salvation",5.9,2463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19.1138279245123,19.7326636533718,20,3407
95,"Flashdance",6.1,302,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,15.2018049190842,18.3472624124034,10,12940
109,"Psycho",8.2,2320,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13.6010145089926,17.281246460764,6,21277
119,"There's Something About Mary",6.5,1590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.9510047738934,19.7287017609431,28,7369
103,"Transamerica",6.9,144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8155105579643,16.407054582878,12,4651
108,"Basquiat",6.6,94,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14.9013924917575,14.9178475679042,8,8074
139,"Fight Club",8.3,9413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9586452843558,18.4291820353558,10,6912
121,"Spider-Man",6.8,5265,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.749984491095,20.5268963293217,10,5983
127,"Spider-Man 2",6.7,4321,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.1138279245123,20.4796214994548,12,5197
139,"Spider-Man 3",5.9,3576,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.3684701428859,20.6077108964914,12,4157
131,"Die Hard",7.5,3948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.1477150681395,18.7626233905595,8,11021
129,"Starship Troopers",6.7,1560,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18.4694709081218,18.6130712466767,17,7620
140,"Apollo 13",7.3,1599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7667542765457,19.6882983567361,9,8480
116,"Frenzy",7.1,158,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,15.0682735264596,16.3492073719217,6,16916
145,"The Wild Bunch",7.6,259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.6471454938964,13.3670977601458,14,17989
106,"To Die For",6.7,175,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,16.8112428315183,16.8734903240027,10,8521
124,"Jaws",7.5,2542,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15.7614207070196,19.9696337748059,4,15797
116,"Jaws 2",5.9,406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.8112428315183,19.0513353463387,6,14703
89,"Jaws: The Revenge",3.5,224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.9510047738934,17.7644634430507,17,11385
181,"Dances with Wolves",7.6,1046,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.9065530113226,19.8657364579631,18,10174
137,"The Lives of Others",7.9,958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.5086577385242,18.0640058000136,19,4569
107,"2 Fast 2 Furious",6.2,2028,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.1462438982506,19.2808271118994,16,5583
92,"Monsters, Inc.",7.5,5996,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.5604426863275,20.148463766938,14,6164
97,"Wag the Dog",6.7,270,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5235607590665,17.9783936462519,11,7571
125,"Big Fish",7.6,1994,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18.0640058000136,18.6270366072699,8,5380
125,"Silent Hill",6.3,1067,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.7275335633924,18.3964644111728,11,4532
114,"The Hours",7,451,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0343863828325,17.5435585604094,9,5743
149,"The Da Vinci Code",6.5,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18.6438242952666,20.459066486438,17,4506
113,"The Conversation",7.5,372,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14.28551418721,15.3016502540539,16,16234
128,"The Terminal",7,1910,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9098551201864,19.2064857490211,12,5205
194,"Titanic",7.5,7562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,19.1138279245123,21.3357636443485,7,7608
130,"City of God",8.1,1814,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0094330264367,17.2378746687922,11,6068
115,"E.T. the Extra-Terrestrial",7.3,3269,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,16.1668858151278,20.4912209787859,26,13316
145,"Independence Day",6.7,3260,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.1329986715006,20.5211120364497,16,8119
136,"The Matrix",7.9,8907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.9586452843558,19.9543544460426,10,7111
138,"The Matrix Reloaded",6.7,3443,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18.8261458520605,20.4202666555627,19,5604
129,"The Matrix Revolutions",6.4,3096,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18.8261458520605,19.8675719876804,22,5430
161,"Out of Africa",7,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2494977624494,18.67143327551,13,11959
98,"Men in Black",6.9,4412,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.3153202282945,20.1945995762218,12,7747
88,"Men in Black II",6,3114,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.7571529805736,19.9064104080265,15,5920
114,"Poltergeist",7,794,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.1857542994321,18.6211696047018,11,13254
164,"Munich",6.9,696,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,18.0640058000136,18.6858020581092,6,4652
156,"Downfall",7.7,1037,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,16.7245813932929,18.3392636171975,8,5122
127,"The Passion of the Christ",6.9,864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2167079396264,20.232078480565,25,5318
154,"The Last Samurai",7.3,1895,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,18.7571529805736,19.9396664158643,16,5400
108,"Wild Things",6.3,444,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.8112428315183,18.0231838054934,11,7486
129,"The Bodyguard",6.1,661,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,17.0343863828325,19.8341201713528,13,9427
110,"Grease",7.2,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6072700271923,19.0184934794136,6,14682
133,"The Ninth Gate",6.3,756,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,17.4530967176907,17.8828589472703,14,6964
93,"Trainspotting",7.8,2655,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2018049190842,16.6183301866301,13,8242
123,"Interview with the Vampire",7.2,1516,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17.9098551201864,19.2256582020526,26,8711
106,"The Usual Suspects",8.1,3254,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.6072700271923,16.9657463633716,18,8461
102,"The Wizard of Oz",7.4,1642,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14.8368817662889,17.3346381348247,16,28888
97,"Bridget Jones's Diary",6.5,1356,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.0343863828325,19.4571686440075,21,6366
96,"When Harry Met Sally...",7.3,950,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.5880992802041,18.3462108940211,23,10650
141,"Catch Me If You Can",7.7,3795,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7667542765457,19.6794664308425,19,5745
110,"Butch Cassidy and the Sundance Kid",7.4,650,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,15.6072700271923,18.4435071186426,34,17891
146,"A.I. Artificial Intelligence",6.8,1974,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18.4206807439524,19.2790310942118,28,6289
110,"Dr. No",6.9,940,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.7642172635767,17.9031661320356,6,20437
112,"Boyz n the Hood",7.4,364,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6873127348659,17.8673662684812,15,9929
163,"Troy",6.9,2759,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18.9802965318878,20.0249248961338,4,5240
108,"On the Waterfront",8,357,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.721199878493,16.0772736564381,17,23463
115,"From Russia with Love",6.9,760,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.5086577385242,18.1836761329686,21,20065
110,"Goldfinger",7.2,987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.7318012898384,18.6428723382993,10,19723
130,"Thunderball",6.5,562,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.5202586502027,18.7656571318424,11,19268
93,"Saw IV",5.9,903,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.1180956509583,18.7525182065828,6,3980
113,"Twister",6.1,950,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3372991350133,20.0190001219291,7,8165
113,"Central Station",7.6,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8802212949567,15.5376891257068,15,7549
117,"You Only Live Twice",6.5,531,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.0668023565708,18.5302952814151,19,18725
142,"On Her Majesty's Secret Service",6.5,456,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.6873127348659,18.2219186958634,31,17811
120,"Oldboy",8,1945,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,14.9141228466324,16.5222268698317,6,5738
152,"Harry Potter and the Philosopher's Stone",7.5,7006,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.6438242952666,20.6994602695651,40,6149
161,"Harry Potter and the Chamber of Secrets",7.4,5815,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.4206807439524,20.591662278569,39,5787
141,"Harry Potter and the Prisoner of Azkaban",7.7,5877,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.6830450084199,20.4872960728169,40,5222
157,"Harry Potter and the Goblet of Fire",7.5,5608,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.8261458520605,20.6133628375913,35,4699
138,"Harry Potter and the Order of the Phoenix",7.4,5494,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,18.8261458520605,20.6594872808289,41,4099
183,"Pearl Harbor",6.6,1791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,18.7571529805736,19.923025407079,12,6328
137,"Aliens",7.7,3220,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,16.7332812900486,19.0267244796482,6,11749
154,"Pulp Fiction",8.3,8428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.8949520996441,19.1811536297162,12,8745
120,"Diamonds Are Forever",6.3,553,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.7895915839863,18.5692692434953,20,17080
125,"The Man with the Golden Gun",6.3,524,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.7614207070196,18.396101124978,27,15996
150,"Contact",7.2,1308,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,18.3153202282945,18.957877545364,7,7738
135,"The Bridges of Madison County",7.3,385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.9935643883122,19.0196085430711,29,8513
93,"Pink Flamingos",6.2,110,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.39266192877014,15.6072700271923,14,16990
115,"Meet the Fockers",6.1,1373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.1975371926382,20.0628625536388,16,5017
144,"The Shining",8.1,3757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.7599495371307,17.6000949775808,11,13997
126,"Moonraker",5.9,541,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.3418710825804,19.1640841515814,9,14328
127,"For Your Eyes Only",6.3,490,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.1477150681395,19.0901129441338,18,13600
131,"Octopussy",6.2,527,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.1296965626368,19.0492894033747,9,12888
125,"A Streetcar Named Desire",7.6,281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4032972228664,15.8949520996441,24,24471
93,"Annie Hall",7.8,1010,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15.2018049190842,17.4596913724448,10,15126
88,"A Hard Day's Night",7.3,168,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.2356920627113,16.3250828281084,18,19796
131,"A View to a Kill",6,506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.2167079396264,18.8422026489562,16,12169
130,"The Living Daylights",6.2,440,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.5043900120782,19.0687567954009,20,11403
133,"Licence to Kill",5.9,541,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.281246460764,18.8664366014951,15,10664
130,"GoldenEye",6.6,1174,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.8759535685107,19.6796928146438,9,8341
136,"Finding Forrester",7,302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5767106736578,18.1981590492453,17,6479
117,"Four Weddings and a Funeral",6.6,632,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6072700271923,19.3556002065325,27,8958
119,"Tomorrow Never Dies",6,925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.5159909237567,19.6236862846296,19,7585
110,"Top Gun",6.7,1698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16.5235607590665,19.692771720127,7,11812
107,"The Sixth Sense",7.7,3147,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,17.5043900120782,20.3269680185412,15,6982
163,"The Last Emperor",7.4,355,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.9510047738934,17.5993417185477,16,11289
99,"Shaun of the Dead",7.5,2420,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.2018049190842,17.218020144975,17,5274
132,"V for Vendetta",7.7,4442,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17.8044946045285,18.7021764829416,14,4569
138,"Face/Off",6.8,1583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18.1975371926382,19.3195247469012,8,7752
108,"From Dusk Till Dawn",6.9,1603,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.7599495371307,17.0673032685504,19,8277
124,"Fantasia",7.2,808,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,14.6396860009306,18.238199174357,8,28432
91,"Monty Python and the Holy Grail",7.8,1708,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.8992198260901,15.4307213750728,31,15894
85,"The Evil Dead",7.3,894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.7656884334656,17.1965052323089,13,13486
84,"Evil Dead II",7.6,742,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15.0964444034263,15.5943610638994,12,11511
153,"Harry Potter and the Half-Blood Prince",7.4,5293,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19.3369714758265,20.6549433089433,38,3359
122,"From Hell",6.6,741,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,17.3708586194537,18.1270894463697,9,6177
145,"GoodFellas",8.2,3128,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0343863828325,17.6621711082478,10,10232
238,"Gone with the Wind",7.7,970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,15.2018049190842,19.8074161552953,18,28766
103,"Home Alone",7.1,2414,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.7058823158604,19.9823657715568,10,10174
120,"Home Alone 2: Lost in New York",6.3,2395,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.7058823158604,19.6988097734821,30,9433
102,"Little Miss Sunshine",7.5,1686,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8949520996441,18.4258989155827,20,4436
106,"Gattaca",7.5,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,17.3990294964204,16.343857930409,7,7680
191,"Gandhi",7.4,716,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.9065530113226,18.1688533284017,6,13075
122,"Almost Famous",7.4,797,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.9098551201864,17.6737886135205,13,6576
120,"Mr. & Mrs. Smith",6.5,2965,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.5159909237567,19.9855553385027,16,4850
125,"Mrs. Doubtfire",7,1591,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17.0343863828325,19.9052041911763,14,9063
89,"The Fog",6.4,311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.8155105579643,16.8778898001923,7,14101
120,"Platoon",7.5,1205,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.6072700271923,18.7466015451647,7,11596
111,"The Omen",7.2,476,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14.8451299751454,17.9251210014068,8,15443
114,"City of Angels",6.4,529,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,17.8228437431967,19.1072317877554,14,7465
97,"Cruel Intentions",6.6,827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,16.1668858151278,18.1449563328518,16,7136
121,"Good Morning, Vietnam",7.1,642,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.3804599154258,18.6351658791321,21,11226
153,"Lolita",7.3,395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14.5086577385242,16.0401341094886,6,20550
136,"Rosemary's Baby",7.5,863,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,14.97866136777,17.3239295024612,15,18359
127,"Se7en",8.1,5765,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.3120181194308,19.6064239716289,5,8396
90,"Shrek",7.3,4056,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17.9098551201864,19.9984405991896,5,6333
93,"Shrek 2",6.7,2988,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.8261458520605,20.6397089496035,7,5234
93,"Shrek the Third",6,2278,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.8906843731981,20.4988191431608,15,4141
90,"Aladdin",7.4,3416,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,17.1477150681395,20.0381864619448,7,9427
88,"Airplane!",7.1,1074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0682735264596,18.2398006158008,9,13956
94,"Austin Powers: International Man of Mystery",6.5,1013,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.6188709388708,18.0303602106507,43,7808
95,"Austin Powers: The Spy Who Shagged Me",6.2,1011,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3120181194308,19.5551108020665,37,7041
94,"Austin Powers in Goldmember",5.9,979,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.9586452843558,19.5080818582714,27,5897
147,"Sleepers",7.3,715,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.5997001918825,18.9251780963806,8,8004
189,"JFK",7.5,502,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,17.5043900120782,19.1404966223838,3,9768
186,"Judgment at Nuremberg",7.6,155,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14.9141228466324,16.1180956509583,21,20744
127,"Moulin Rouge!",7.4,1300,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,17.7763237275619,19.0040880222131,13,6401
161,"The Bridge on the River Kwai",7.7,542,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,14.9141228466324,17.3210679549507,28,22265
